time,seconds_elapsed,accel_z,accel_y,accel_x,gyro_x,gyro_y,gyro_z
1.7726372193792924e+18,0.22929248046875,0.0022765398025512,0.0583791732788085,0.0256609916687011,-0.0061252652667462,-0.0114515833556652,-0.0109189506620168
1.7726372193992855e+18,0.249285400390625,-0.0334487557411193,0.033121109008789,0.0530576705932617,-0.0069242129102349,-0.0114515833556652,-0.0207726396620273
1.772637219419278e+18,0.269278076171875,-0.0382817983627319,0.1878461837768554,0.1548471450805664,-0.0157126374542713,-0.0226368494331836,-0.0226368494331836
1.7726372194392686e+18,0.2892685546875,0.0226234793663024,0.173349380493164,0.1645193099975586,-0.0258326400071382,-0.0290284305810928,-0.0165115855634212
1.772637219459259e+18,0.3092587890625,-0.0209224820137023,0.0529193878173828,0.0792794227600097,-0.0130494777113199,-0.0205063223838806,-0.0149136893451213
1.7726372194792492e+18,0.329249267578125,-0.0208423733711242,0.0482387542724609,0.0359764099121093,0.0005326317623257,-0.0135821104049682,-0.0221042186021804
1.7726372194992394e+18,0.349239501953125,-0.0106593370437622,0.0394887924194335,0.0597453117370605,0.0031957905739545,-0.0090547399595379,-0.032490536570549
1.77263721951923e+18,0.36922998046875,0.0091165900230407,0.0450706481933593,0.0776944160461425,0.0007989476434886,0.0023968429304659,-0.0082557927817106
1.7726372195392202e+18,0.38922021484375,0.0148126482963562,0.0645551681518554,0.0868573188781738,0.0082557927817106,0.0007989476434886,0.0055926335044205
1.7726372195592108e+18,0.409210693359375,-0.0278222560882568,0.0647220611572265,0.0913305282592773,0.0063915811479091,0.0071905287913978,0.0029294746927917
1.772637219579201e+18,0.429200927734375,-0.0273667573928833,0.0413875579833984,0.0759229660034179,0.0053263176232576,0.0141147412359714,-0.0071905287913978
1.7726372195991913e+18,0.44919140625,-0.002364695072174,0.0472793579101562,0.0597519874572753,0.0042610540986061,0.0167779009789228,-0.0095873717218637
1.7726372196191818e+18,0.469181884765625,0.0159260034561157,0.0769176483154296,0.0634932518005371,0.002130527049303,0.0178431645035743,-0.0074568446725606
1.772637219639172e+18,0.489172119140625,-0.0030617117881774,0.0824241638183593,0.057347297668457,0.0069242129102349,0.0154463211074471,-0.0026631588116288
1.7726372196591624e+18,0.509162353515625,0.0341145396232605,0.0884428024291992,-0.0024452209472656,0.0082557927817106,0.0141147412359714,-0.0039947382174432
1.7726372196791526e+18,0.529152587890625,0.0274413228034973,0.1042642593383789,0.0281648635864257,0.0007989476434886,0.0125168468803167,-0.0095873717218637
1.7726372196991432e+18,0.54914306640625,0.0258076190948486,0.1197853088378906,0.0198292732238769,0.0037284223362803,0.0109189506620168,-0.0122505305334925
1.7726372197191334e+18,0.569133544921875,0.0154486298561096,0.1015481948852539,-0.0298843383789062,0.006657897029072,0.0063915811479091,-0.0082557927817106
1.772637219739124e+18,0.5891240234375,0.0053498148918151,0.078434944152832,-0.0171160697937011,0.0055926335044205,0.0074568446725606,-0.011185267008841
1.7726372197591142e+18,0.6091142578125,-0.0141056776046752,0.0648336410522461,0.0573983192443847,0.0105194775387644,0.0053263176232576,-0.0165115855634212
1.7726372197791045e+18,0.6291044921875,-0.0153785943984985,0.0790214538574218,0.0814652442932128,0.0094542140141129,-0.0031957905739545,-0.0159789528697729
1.7726372197990948e+18,0.6490947265625,-0.0164667963981628,0.1022806167602539,0.0681567192077636,-0.0010652635246515,-0.0138484258204698,-0.0093210563063621
1.7726372198190853e+18,0.669085205078125,-0.017446756362915,0.0778408050537109,0.0401148796081543,-0.0055926335044205,-0.0170442163944244,-0.0087884236127138
1.7726372198390756e+18,0.68907568359375,-0.0033598542213439,0.0676774978637695,0.0506949424743652,-0.0069242129102349,-0.0181094799190759,-0.0082557927817106
1.772637219859066e+18,0.709066162109375,-0.0328926444053649,0.0626773834228515,0.0759658813476562,-0.0061252652667462,-0.0234357975423336,-0.0029294746927917
1.7726372198790564e+18,0.729056396484375,-0.0526961088180542,0.0472850799560546,0.0968556404113769,-0.0050600017420947,-0.0205063223838806,0.0071905287913978
1.7726372198990467e+18,0.749046630859375,-0.0439731478691101,0.0409011840820312,0.094301700592041,-0.0058589493855834,-0.022370534017682,0.0077231605537235
1.7726372199190377e+18,0.76903759765625,-0.0351291894912719,0.0305671691894531,0.0865426063537597,-0.0098536871373653,-0.0237021129578351,0.0069242129102349
1.7726372199390313e+18,0.78903125,-0.0113714337348937,0.0488615036010742,0.0832781791687011,-0.0114515833556652,-0.0258326400071382,0.0079894764348864
1.772637219959025e+18,0.80902490234375,-0.0161694288253784,0.0527019500732421,0.1041493415832519,-0.0098536871373653,-0.0263652727007865,0.0127831622958183
1.7726372199790182e+18,0.829018310546875,-0.0033385753631591,0.032928466796875,0.1002893447875976,-0.0079894764348864,-0.0215715859085321,0.0122505305334925
1.7726372200190054e+18,0.86900537109375,-0.0474095344543457,0.0378761291503906,0.0805716514587402,-0.0023968429304659,-0.0141147412359714,0.0101200034841895
1.772637220038999e+18,0.8889990234375,-0.0233781933784484,0.0720129013061523,0.1034650802612304,-0.0015978952869772,-0.0061252652667462,0.0077231605537235
1.7726372200589926e+18,0.90899267578125,-0.0092532634735107,0.0390625,0.0927848815917968,0.0005326317623257,-0.0005326317623257,0.011185267008841
1.7726372200789862e+18,0.928986328125,0.0036945343017578,0.0397796630859375,0.1057252883911132,0.0023968429304659,0.0007989476434886,0.0077231605537235
1.7726372200989798e+18,0.948979736328125,-0.0441780686378479,0.0742053985595703,0.1082196235656738,0.0106526352465152,0.0063915811479091,0.0018642111681401
1.7726372201189732e+18,0.96897314453125,-0.0157399177551269,0.065312385559082,0.0590128898620605,0.0109189506620168,0.011185267008841,-0.0026631588116288
1.7726372201389668e+18,0.988966796875,0.0068734288215637,0.0418577194213867,0.0723600387573242,0.0061252652667462,0.0101200034841895,-0.0061252652667462
1.7726372201589604e+18,1.00896044921875,0.0151894092559814,0.0283756256103515,0.0513701438903808,0.0023968429304659,0.0071905287913978,-0.006657897029072
1.772637220178954e+18,1.0289541015625,0.0147941708564758,0.116098403930664,0.0055079460144042,0.0053263176232576,0.0013315794058144,-0.0069242129102349
1.7726372201989476e+18,1.048947509765625,-0.0126551389694213,0.1024417877197265,0.0282950401306152,0.0069242129102349,0.0031957905739545,-0.0098536871373653
1.7726372202189412e+18,1.068941162109375,0.0117859840393066,0.1363096237182617,0.0326786041259765,0.0031957905739545,0.0031957905739545,-0.0093210563063621
1.7726372202389348e+18,1.088934814453125,0.0024227499961853,0.1643505096435547,0.0244064331054687,0.0045273699797689,0.0023968429304659,-0.006657897029072
1.772637220258928e+18,1.10892822265625,0.0120502710342407,0.0913467407226562,0.016885757446289,0.0058589493855834,0.0,-0.0077231605537235
1.7726372202789217e+18,1.128921630859375,-0.0118049383163452,0.0764198303222656,0.0177946090698242,0.0042610540986061,-0.0031957905739545,-0.0149136893451213
1.7726372202989153e+18,1.148915283203125,-0.0256217718124389,0.1234588623046875,0.0194602012634277,-0.0029294746927917,-0.0034621064551174,-0.0093210563063621
1.772637220318909e+18,1.168908935546875,-0.0012823939323425,0.1318244934082031,0.0457749366760253,-0.0114515833556652,-0.0085221081972122,-0.0063915811479091
1.7726372203389025e+18,1.188902587890625,-0.0049711465835571,0.1018781661987304,0.0768709182739257,-0.0098536871373653,-0.0103863198310136,0.0069242129102349
1.772637220358896e+18,1.208896240234375,-0.0277013778686523,0.0812149047851562,0.0796723365783691,-0.0045273699797689,-0.0055926335044205,0.0106526352465152
1.7726372203788897e+18,1.2288896484375,-0.041990041732788,0.0459356307983398,0.1019802093505859,-0.0026631588116288,-0.0090547399595379,0.0087884236127138
1.772637220398883e+18,1.248883056640625,-0.0320655107498168,0.0250873565673828,0.1002736091613769,-0.0063915811479091,-0.0127831622958183,0.0069242129102349
1.7726372204188767e+18,1.268876708984375,-0.0313024520874023,0.0052595138549804,0.0930862426757812,-0.0149136893451213,-0.0167779009789228,0.0141147412359714
1.7726372204388708e+18,1.288870849609375,-0.0215368866920471,0.0085296630859375,0.099557876586914,-0.0154463211074471,-0.0162452682852745,0.0162452682852745
1.772637220458865e+18,1.308864990234375,-0.0070488452911376,0.0507764816284179,0.1203041076660156,-0.0151800047606229,-0.0175768472254276,0.0159789528697729
1.772637220478859e+18,1.32885888671875,-0.0358110070228576,0.0546159744262695,0.1076307296752929,-0.0130494777113199,-0.0191747434437274,0.0205063223838806
1.772637220498853e+18,1.34885302734375,-0.0211989283561706,0.0257749557495117,0.0604057312011718,-0.0090547399595379,-0.017310531809926,0.0191747434437274
1.7726372205188472e+18,1.36884716796875,-0.0077382326126098,0.0351085662841796,0.0319480895996093,-0.0063915811479091,-0.0031957905739545,0.0178431645035743
1.7726372205388413e+18,1.38884130859375,-0.0040817856788635,0.0872678756713867,0.0269598960876464,0.0002663158811628,0.0061252652667462,0.0109189506620168
1.7726372205588357e+18,1.408835693359375,0.0277358889579772,0.0875511169433593,0.0548987388610839,0.0047936858609318,0.0106526352465152,0.0087884236127138
1.7726372205788298e+18,1.428829833984375,0.0050426721572875,0.0640325546264648,0.0822501182556152,0.0074568446725606,0.0119842141866683,0.0087884236127138
1.772637220598824e+18,1.448823974609375,-0.0626141428947448,0.0840377807617187,0.0565834045410156,0.0069242129102349,0.0151800047606229,0.0077231605537235
1.772637220618818e+18,1.468818115234375,-0.0096518397331237,0.0943117141723632,-0.0067920684814453,0.0079894764348864,0.0101200034841895,0.0039947382174432
1.7726372206388122e+18,1.488812255859375,0.0001458525657653,0.1097869873046875,0.0439729690551757,0.0079894764348864,0.0055926335044205,-0.0010652635246515
1.7726372206588063e+18,1.50880615234375,-0.0188798308372497,0.0870809555053711,0.1039390563964843,0.0063915811479091,0.0034621064551174,-0.0026631588116288
1.7726372206788004e+18,1.52880029296875,-0.0195534229278564,0.0823774337768554,0.0886921882629394,0.0149136893451213,-0.0034621064551174,-0.0061252652667462
1.7726372207187886e+18,1.56878857421875,-0.0155740976333618,0.0542783737182617,0.1178092956542968,0.0135821104049682,-0.0055926335044205,-0.0098536871373653
1.7726372207387827e+18,1.58878271484375,-0.0014510154724121,0.0503034591674804,0.0828666687011718,-0.0037284223362803,-0.0023968429304659,-0.0058589493855834
1.7726372207587768e+18,1.60877685546875,-0.006544291973114,0.0649242401123046,0.0669202804565429,-0.0058589493855834,-0.0045273699797689,-0.0090547399595379
1.772637220778771e+18,1.62877099609375,0.0031978487968444,0.0898017883300781,0.0509228706359863,-0.0023968429304659,-0.0053263176232576,-0.0125168468803167
1.772637220798765e+18,1.64876513671875,0.0313846468925476,0.0433683395385742,0.0588288307189941,-0.0031957905739545,-0.0119842141866683,-0.0077231605537235
1.7726372208187592e+18,1.66875927734375,0.0064966082572937,0.0303316116333007,0.0897989273071289,-0.0015978952869772,-0.0119842141866683,0.0023968429304659
1.7726372208387533e+18,1.688753173828125,-0.0082265138626098,0.0650768280029296,0.0875635147094726,-0.0010652635246515,-0.0095873717218637,0.0007989476434886
1.7726372208587474e+18,1.708747314453125,5.2452087402e-06,0.0794763565063476,0.0670390129089355,-0.0034621064551174,0.0005326317623257,-0.0050600017420947
1.7726372208787415e+18,1.728741455078125,0.0167846083641052,0.0895824432373046,0.036928653717041,0.0037284223362803,0.0063915811479091,-0.0093210563063621
1.7726372208987356e+18,1.748735595703125,0.015980064868927,0.1042146682739257,0.0129632949829101,0.0037284223362803,0.0055926335044205,-0.0082557927817106
1.7726372209187297e+18,1.768729736328125,0.0443609356880188,0.1283273696899414,0.0126104354858398,0.0082557927817106,0.0055926335044205,-0.0135821104049682
1.7726372209387244e+18,1.788724365234375,0.0100377798080444,0.1376495361328125,-0.0014324188232421,0.0079894764348864,0.0082557927817106,-0.0154463211074471
1.7726372209587187e+18,1.80871875,0.0108242034912109,0.1037940979003906,-0.0103001594543457,0.0122505305334925,0.0151800047606229,-0.0117178987711668
1.772637220978713e+18,1.828713134765625,0.039620816707611,0.0748147964477539,-0.0050816535949707,0.0237021129578351,0.0207726396620273,-0.0095873717218637
1.7726372209987075e+18,1.84870751953125,0.0205259919166564,0.0889577865600586,0.0336732864379882,0.0258326400071382,0.0282294824719429,-0.0087884236127138
1.7726372210386964e+18,1.888696533203125,0.0227801203727722,0.1113777160644531,0.0464134216308593,0.0170442163944244,0.0290284305810928,-0.006657897029072
1.7726372210586908e+18,1.90869091796875,0.0288375616073608,0.0807437896728515,0.0452404022216796,0.0159789528697729,0.0199736915528774,-0.0010652635246515
1.7726372210786852e+18,1.928685302734375,0.0342131853103637,0.0745668411254882,0.038252830505371,0.0079894764348864,0.0141147412359714,0.002130527049303
1.7726372210986796e+18,1.948679443359375,0.0341681838035583,0.0547523498535156,0.0394134521484375,-0.0037284223362803,0.0018642111681401,0.0029294746927917
1.772637221118674e+18,1.968673828125,0.0201122760772705,0.0590677261352539,0.0690646171569824,0.0007989476434886,-0.0010652635246515,0.0018642111681401
1.7726372211386683e+18,1.988668212890625,-0.0080183744430542,0.0582647323608398,0.0706162452697753,-0.0018642111681401,0.0007989476434886,0.002130527049303
1.772637221158663e+18,2.008662841796875,-0.0441508889198303,0.0479049682617187,0.1106166839599609,-0.0090547399595379,-0.0015978952869772,0.0093210563063621
1.7726372211786573e+18,2.0286572265625,-0.0137883424758911,0.0616941452026367,0.1263189315795898,-0.0117178987711668,-0.0058589493855834,0.019441058859229
1.7726372211986516e+18,2.048651611328125,-0.01887047290802,0.046767234802246,0.1224713325500488,-0.0114515833556652,-0.0114515833556652,0.0207726396620273
1.7726372212386404e+18,2.088640380859375,-0.0144128203392028,0.069711685180664,0.1290130615234375,-0.0106526352465152,-0.0141147412359714,0.0125168468803167
1.772637221258635e+18,2.108635009765625,-0.0184828042984008,0.0645942687988281,0.1105575561523437,-0.0106526352465152,-0.0197073742747306,0.0058589493855834
1.7726372212786294e+18,2.12862939453125,0.0052660107612609,0.0356864929199218,0.0821714401245117,-0.0135821104049682,-0.0199736915528774,0.0101200034841895
1.7726372212986237e+18,2.148623779296875,-0.0321312546730041,0.0356254577636718,0.0679659843444824,-0.0170442163944244,-0.019441058859229,0.0119842141866683
1.772637221318618e+18,2.1686181640625,-0.0172040462493896,0.0456447601318359,0.0858440399169921,-0.0213052704930305,-0.0175768472254276,0.011185267008841
1.7726372213386125e+18,2.188612548828125,-0.0251545906066894,0.0699234008789062,0.0663862228393554,-0.0103863198310136,-0.0125168468803167,0.0074568446725606
1.7726372213586068e+18,2.20860693359375,-0.0229332447052001,0.0698966979980468,0.0859870910644531,-0.0023968429304659,-0.0087884236127138,0.0071905287913978
1.7726372213786015e+18,2.2286015625,-0.039980411529541,0.0553522109985351,0.1010308265686035,-0.0042610540986061,-0.0090547399595379,0.006657897029072
