time,seconds_elapsed,accel_z,accel_y,accel_x,gyro_x,gyro_y,gyro_z
1772807759465463000,0.077463134765625,0.1601730262994766,0.0520832384586334,-0.1187671030692756,-0.0081364633515477,-0.0098531981930136,0.0060912016779184
1772807759485512000,0.097511962890625,0.0546405217260122,0.0116284784734249,-0.0823725051950663,-0.0366314761340618,-0.0260342117398977,0.0016204242128878
1772807759505561000,0.11756103515625,0.0252659586817026,-0.0175625446975231,-0.0496172136712819,-0.0200841352343559,-0.0115822330117225,-0.017867624759674
1772807759525609000,0.13760888671875,0.0061830725491046,0.0244569803863763,-0.0904926832865923,0.0104176811873912,0.0083497185260057,-0.01756470836699
1772807759545658000,0.157658203125,0.0998591351121664,0.0238283270940184,-0.0114093558300286,0.0174660738557577,0.0102140866219997,0.0011672016698867
1772807759565707000,0.17770703125,0.0756517455726862,-0.0079492054387927,-0.0179428492520004,-0.021433487534523,-0.0304942484945058,0.0024991990067064
1772807759585756200,0.197756103515625,0.1082248123973608,0.0529690813824534,-0.0126594289563596,-0.0400996133685112,-0.0404682606458663,-0.0091127259656786
1772807759605804000,0.217803955078125,0.0056225160568952,0.015028057783842,-0.0350623263571411,-0.0355129688978195,-0.0326570868492126,-0.0147529318928718
1772807759625853200,0.237853271484375,-0.0229243639916181,0.0389116221964359,-0.0304052212662994,0.015846412628889,-0.0267338454723358,-0.0130464499816298
1772807759645902000,0.257902099609375,0.0098813425451517,0.0872214795961976,-0.0016286241151392,0.0656004101037979,-0.0358691960573196,-0.0021147620864212
1772807759665950000,0.277949951171875,0.12206453717947,0.0244604875177145,-0.0171853819482028,0.0686045438051223,-0.0651871189475059,0.018599048256874
1772807759685999000,0.2979990234375,0.2169599124044179,-0.0159881349876523,0.0138997844062745,0.0235380232334136,-0.1166067123413086,0.0209778975695371
1772807759706048000,0.318048095703125,0.2353384496599435,-0.0134662152945995,0.0034546704985201,-0.0193749759346246,-0.1522511392831802,0.0101747401058673
1772807759726096100,0.33809619140625,0.1867658496707678,0.0054407297492027,-0.1099910914175212,-0.0568577125668525,-0.149136021733284,-0.0151781924068927
1772807759746145000,0.35814501953125,0.0776098939031362,0.0408420057371258,-0.0999591979531571,-0.0654423311352729,-0.1301996409893036,-0.0793942883610725
1772807759766194200,0.378194091796875,0.0449859736740589,0.1121487078428268,-0.102797599716857,-0.0244763456284999,-0.0647324919700622,-0.0833677351474762
1772807759786242300,0.3982421875,-0.0099433018654584,0.1054594393372535,-0.001945654175058,-0.0056560849770903,-0.0037619874347001,-0.0549811832606792
1772807759806290200,0.418290283203125,0.0039367549270391,0.0497846061274409,0.0601132905812934,-0.0322443060576915,0.0244492851197719,-0.0028236848302185
1772807759826339300,0.43833935546875,0.0088297876656055,0.0255409762308001,0.05482066406589,-0.0426859594881534,0.0359367169439792,0.0347021520137786
1772807759846388200,0.45838818359375,0.1002338136434555,0.0299796893306076,0.0249211272994056,-0.0391055420041084,0.0376404151320457,0.0353396125137805
1772807759866436400,0.478436279296875,0.0080786770373582,-0.0512188767142593,0.040972390651144,-0.0463535971939563,-0.0025532646104693,0.0199123229831457
1772807759886485000,0.498485107421875,0.0886643718808889,0.0209115628644824,-0.0002808262353762,-0.0224523935467004,0.0038127172738313,-0.0017799921333789
1772807759906534100,0.5185341796875,0.0430529597848653,0.0180655257835984,-0.0632526845855638,-0.0040821260772645,-0.0068950266577303,0.0048364228568971
1772807759926583000,0.5385830078125,0.002907411879301,0.0185692375220358,-0.0394016707357019,0.0062902849167585,-0.0250187907367944,0.0073775774799287
1772807759946631200,0.558631103515625,0.0920703809320926,0.0452867101863026,-0.0941794820405542,0.013982362113893,-0.0037415772676467,-0.0040188538841903
1772807759966680000,0.57868017578125,0.0115793786346912,0.0310970029227435,-0.0477141565289348,0.0163157060742378,-0.0241610147058963,0.0034866407513618
1772807759986729200,0.598729248046875,0.013920388802886,0.0714556090570986,-0.0651202685557305,0.034077875316143,-0.0358951985836029,0.0086720241233706
1772807760006777000,0.618777099609375,0.0738368051052093,0.0769243958570063,-0.1010924032341688,0.0289629455655813,-0.0102578187361359,0.0006874373648315
1772807760026826200,0.638826171875,0.1473772576123476,0.0325213366374373,-0.0971344959212467,0.0013005866203457,0.0178272109478712,-0.0127956010401248
1772807760046875100,0.658875244140625,0.1833686084479093,0.0553330340348184,-0.0126715577855706,-0.0261206645518541,-0.0013547844719141,-0.0125054223462939
1772807760066923300,0.67892333984375,0.119530050265789,0.0487919418282806,0.0216784555837512,-0.0244552213698625,-0.042122509330511,0.0045986138284206
1772807760086972200,0.69897216796875,0.19966741681993,0.1412112823285162,-0.0152536101680248,0.0026047856081277,-0.0481693558394908,0.0183160379528999
1772807760107021000,0.71902099609375,0.1871492960304021,0.0888737768478691,-0.0132770128654316,-0.0164235793054103,-0.0355586856603622,0.001261280151084
